id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-11009	/path/to/datasets/re-tacred/audio/train/train-11009.wav:0:379519	23719	379519	<triplet> Spelman College <subj> Spelman <obj> organization alternate names	0	en
train-11011	/path/to/datasets/re-tacred/audio/train/train-11011.wav:0:139146	8696	139146	<triplet> Hussein Kamel <subj> Republican Guards <obj> person employee of <triplet> Hussein Kamel al-Majid <subj> Republican Guards <obj> person employee of <subj> commander <obj> person title	0	en
train-11023	/path/to/datasets/re-tacred/audio/train/train-11023.wav:0:99394	6212	99394	<triplet> Watson <subj> his <obj> person identity	0	en
train-11030	/path/to/datasets/re-tacred/audio/train/train-11030.wav:0:108310	6769	108310	<triplet> he <subj> Arlen Specter <obj> person identity	0	en
train-11036	/path/to/datasets/re-tacred/audio/train/train-11036.wav:0:336051	21003	336051	<triplet> DirecTV <subj> DirecTV Group Inc <obj> organization alternate names	0	en
train-11040	/path/to/datasets/re-tacred/audio/train/train-11040.wav:0:76731	4795	76731	<triplet> his <subj> him <obj> person identity <subj> CARLSON <obj> person identity	0	en
train-11044	/path/to/datasets/re-tacred/audio/train/train-11044.wav:0:194874	12179	194874	<triplet> Manila Economic and Cultural Office <subj> MECO <obj> organization alternate names <subj> Taiwan <obj> organization country of branch <subj> Taipei <obj> organization city of branch	0	en
train-11045	/path/to/datasets/re-tacred/audio/train/train-11045.wav:0:314503	19656	314503	<triplet> ADB <subj> Haruhiko Kuroda <obj> organization top members employees	0	en
train-11049	/path/to/datasets/re-tacred/audio/train/train-11049.wav:0:197103	12318	197103	<triplet> Lewis Hamilton <subj> driver <obj> person title <subj> British <obj> person origin	0	en
train-11054	/path/to/datasets/re-tacred/audio/train/train-11054.wav:0:365773	22860	365773	<triplet> Massachusetts Department of Conservation and Recreation <subj> DCR <obj> organization alternate names	0	en
train-11055	/path/to/datasets/re-tacred/audio/train/train-11055.wav:0:85647	5352	85647	<triplet> he <subj> him <obj> person identity <subj> he <obj> person identity	0	en
train-11056	/path/to/datasets/re-tacred/audio/train/train-11056.wav:0:178156	11134	178156	<triplet> NSC <subj> Yang Hung-tun <obj> organization top members employees	0	en
train-11058	/path/to/datasets/re-tacred/audio/train/train-11058.wav:0:142490	8905	142490	<triplet> CMA <subj> CMA Music Festival <obj> organization members	0	en
train-1562	/path/to/datasets/re-tacred/audio/train/train-1562.wav:0:275122	17195	275122	<triplet> George Young <subj> MP <obj> person title <subj> House of Commons <obj> person employee of	0	en
train-11064	/path/to/datasets/re-tacred/audio/train/train-11064.wav:0:123914	7744	123914	<triplet> Paul Gillmor <subj> Rep <obj> person title	0	en
train-11066	/path/to/datasets/re-tacred/audio/train/train-11066.wav:0:132086	8255	132086	<triplet> Marcel Ospel <subj> chairman <obj> person title <triplet> Ospel <subj> chairman <obj> person title	0	en
train-11074	/path/to/datasets/re-tacred/audio/train/train-11074.wav:0:104595	6537	104595	<triplet> his <subj> He <obj> person identity	0	en
train-11077	/path/to/datasets/re-tacred/audio/train/train-11077.wav:0:100137	6258	100137	<triplet> IAPA <subj> Earl Maucker <obj> organization top members employees	0	en
train-11086	/path/to/datasets/re-tacred/audio/train/train-11086.wav:0:74129	4633	74129	<triplet> she <subj> her <obj> person identity <triplet> her <subj> she <obj> person identity	0	en
train-11087	/path/to/datasets/re-tacred/audio/train/train-11087.wav:0:186701	11668	186701	<triplet> her <subj> host <obj> person title	0	en
train-11096	/path/to/datasets/re-tacred/audio/train/train-11096.wav:0:207134	12945	207134	<triplet> ADB <subj> Manila <obj> organization city of branch	0	en
train-11098	/path/to/datasets/re-tacred/audio/train/train-11098.wav:0:94935	5933	94935	<triplet> McAllister <subj> secretary <obj> person title	0	en
train-11099	/path/to/datasets/re-tacred/audio/train/train-11099.wav:0:71901	4493	71901	<triplet> her <subj> Liv <obj> person identity <triplet> she <subj> her <obj> person identity	0	en
train-11104	/path/to/datasets/re-tacred/audio/train/train-11104.wav:0:209735	13108	209735	<triplet> Australian Broadcasting Corp. <subj> Australia <obj> organization country of branch	0	en
train-11105	/path/to/datasets/re-tacred/audio/train/train-11105.wav:0:120199	7512	120199	<triplet> she <subj> her <obj> person identity	0	en
train-11107	/path/to/datasets/re-tacred/audio/train/train-11107.wav:0:202304	12644	202304	<triplet> his <subj> Gibson <obj> person identity	0	en
train-4995	/path/to/datasets/re-tacred/audio/train/train-4995.wav:0:229054	14315	229054	<triplet> her <subj> she <obj> person identity	0	en
train-11115	/path/to/datasets/re-tacred/audio/train/train-11115.wav:0:195617	12226	195617	<triplet> CNAC <subj> Cathay Pacific <obj> organization members	0	en
train-11117	/path/to/datasets/re-tacred/audio/train/train-11117.wav:0:227939	14246	227939	<triplet> Bill McAllister <subj> his <obj> person identity <subj> secretary <obj> person title	0	en
train-11123	/path/to/datasets/re-tacred/audio/train/train-11123.wav:0:266206	16637	266206	<triplet> MF Global <subj> Mike Fitzpatrick <obj> organization top members employees	0	en
train-11128	/path/to/datasets/re-tacred/audio/train/train-11128.wav:0:28062	1753	28062	<triplet> she <subj> her <obj> person identity	0	en
train-11133	/path/to/datasets/re-tacred/audio/train/train-11133.wav:0:187072	11692	187072	<triplet> Royal Caribbean <subj> Haiti <obj> organization country of branch	0	en
train-11137	/path/to/datasets/re-tacred/audio/train/train-11137.wav:0:294813	18425	294813	<triplet> Negroponte <subj> Foreign Service <obj> person employee of	0	en
train-11142	/path/to/datasets/re-tacred/audio/train/train-11142.wav:0:232769	14548	232769	<triplet> he <subj> NAACP <obj> person employee of	0	en
train-11144	/path/to/datasets/re-tacred/audio/train/train-11144.wav:0:300385	18774	300385	<triplet> Korean Central News Agency <subj> Kim Chang Gwang <obj> organization top members employees	0	en
train-11147	/path/to/datasets/re-tacred/audio/train/train-11147.wav:0:178527	11157	178527	<triplet> her <subj> she <obj> person identity	0	en
train-11148	/path/to/datasets/re-tacred/audio/train/train-11148.wav:0:152149	9509	152149	<triplet> He <subj> he <obj> person identity	0	en
train-11150	/path/to/datasets/re-tacred/audio/train/train-11150.wav:0:190043	11877	190043	<triplet> his <subj> Waldheim <obj> person identity <subj> his <obj> person identity	0	en
train-10948	/path/to/datasets/re-tacred/audio/train/train-10948.wav:0:313389	19586	313389	<triplet> George Boyd <subj> his <obj> person identity <triplet> his <subj> George Boyd <obj> person identity	0	en
train-2045	/path/to/datasets/re-tacred/audio/train/train-2045.wav:0:379519	23719	379519	<triplet> IAPA <subj> Committee on Freedom of the Press <obj> organization members <subj> IAPA <obj> organization alternate names <subj> Committee on Freedom of the Press <obj> organization members <subj> IAPA <obj> organization alternate names	0	en
train-11168	/path/to/datasets/re-tacred/audio/train/train-11168.wav:0:90106	5631	90106	<triplet> OIC <subj> Iran <obj> organization members	0	en
train-11175	/path/to/datasets/re-tacred/audio/train/train-11175.wav:0:207134	12945	207134	<triplet> Chris Dodd <subj> Senator <obj> person title	0	en
train-3387	/path/to/datasets/re-tacred/audio/train/train-3387.wav:0:235741	14733	235741	<triplet> he <subj> him <obj> person identity	0	en
train-11188	/path/to/datasets/re-tacred/audio/train/train-11188.wav:0:217537	13596	217537	<triplet> China National Aviation Corp <subj> CNAC <obj> organization alternate names <triplet> CNAC <subj> China National Aviation Corp <obj> organization alternate names	0	en
train-11193	/path/to/datasets/re-tacred/audio/train/train-11193.wav:0:161437	10089	161437	<triplet> he <subj> he <obj> person identity	0	en
train-1115	/path/to/datasets/re-tacred/audio/train/train-1115.wav:0:199331	12458	199331	<triplet> Paul Sculfor <subj> model <obj> person title <subj> he <obj> person identity <subj> he <obj> person identity <triplet> he <subj> he <obj> person identity <subj> model <obj> person title <subj> he <obj> person identity	0	en
train-11195	/path/to/datasets/re-tacred/audio/train/train-11195.wav:0:136917	8557	136917	<triplet> Simon Cowell <subj> Fox <obj> person employee of	0	en
train-11197	/path/to/datasets/re-tacred/audio/train/train-11197.wav:0:160323	10020	160323	<triplet> his <subj> Herod <obj> person identity	0	en
train-11199	/path/to/datasets/re-tacred/audio/train/train-11199.wav:0:64099	4006	64099	<triplet> Andre Carson <subj> Rep <obj> person title	0	en
train-11201	/path/to/datasets/re-tacred/audio/train/train-11201.wav:0:117226	7326	117226	<triplet> Mahmood Shah <subj> Pakistani <obj> person origin	0	en
train-11208	/path/to/datasets/re-tacred/audio/train/train-11208.wav:0:123542	7721	123542	<triplet> she <subj> assistant <obj> person title	0	en
train-11217	/path/to/datasets/re-tacred/audio/train/train-11217.wav:0:272150	17009	272150	<triplet> ADB <subj> Haruhiko Kuroda <obj> organization top members employees	0	en
train-5754	/path/to/datasets/re-tacred/audio/train/train-5754.wav:0:198961	12435	198961	<triplet> Peterson <subj> his <obj> person identity <triplet> his <subj> Granz <obj> person identity	0	en
train-11218	/path/to/datasets/re-tacred/audio/train/train-11218.wav:0:126143	7883	126143	<triplet> Olivia <subj> her <obj> person identity <triplet> her <subj> Olivia <obj> person identity	0	en
train-11224	/path/to/datasets/re-tacred/audio/train/train-11224.wav:0:204162	12760	204162	<triplet> Ali Larijani <subj> negotiator <obj> person title	0	en
train-11226	/path/to/datasets/re-tacred/audio/train/train-11226.wav:0:135802	8487	135802	<triplet> she <subj> her <obj> person identity	0	en
train-10430	/path/to/datasets/re-tacred/audio/train/train-10430.wav:0:259147	16196	259147	<triplet> Pascal Yoadimnadji <subj> Prime Minister <obj> person title <subj> Chadian <obj> person employee of	0	en
train-11229	/path/to/datasets/re-tacred/audio/train/train-11229.wav:0:270292	16893	270292	<triplet> American Bankers Association <subj> Edward Yingling <obj> organization top members employees	0	en
train-662	/path/to/datasets/re-tacred/audio/train/train-662.wav:0:198961	12435	198961	<triplet> Philip Chen <subj> Executive <obj> person title <subj> Cathay Pacific <obj> person employee of	0	en
train-11240	/path/to/datasets/re-tacred/audio/train/train-11240.wav:0:208249	13015	208249	<triplet> Binoche <subj> star <obj> person title	0	en
train-11253	/path/to/datasets/re-tacred/audio/train/train-11253.wav:0:310045	19377	310045	<triplet> Chunghwa Telecom <subj> Taiwan <obj> organization country of branch <triplet> Chunghwa Telecom Co <subj> Taiwan <obj> organization country of branch	0	en
train-11257	/path/to/datasets/re-tacred/audio/train/train-11257.wav:0:136545	8534	136545	<triplet> he <subj> McAllister <obj> person identity	0	en
train-2816	/path/to/datasets/re-tacred/audio/train/train-2816.wav:0:212707	13294	212707	<triplet> SAC <subj> Shenyang Aircraft Corporation <obj> organization alternate names	0	en
train-2224	/path/to/datasets/re-tacred/audio/train/train-2224.wav:0:337909	21119	337909	<triplet> Steve McPherson <subj> ABC <obj> person employee of <subj> Disney <obj> person employee of	0	en
train-11261	/path/to/datasets/re-tacred/audio/train/train-11261.wav:0:91220	5701	91220	<triplet> Bryan Baldwin <subj> JetBlue Airways Corp. <obj> person employee of <subj> spokesman <obj> person title	0	en
train-11263	/path/to/datasets/re-tacred/audio/train/train-11263.wav:0:239085	14942	239085	<triplet> Medina Hospital <subj> Somalia <obj> organization country of branch	0	en
train-52	/path/to/datasets/re-tacred/audio/train/train-52.wav:0:109425	6839	109425	<triplet> He <subj> his <obj> person identity <triplet> his <subj> He <obj> person identity	0	en
train-11266	/path/to/datasets/re-tacred/audio/train/train-11266.wav:0:60756	3797	60756	<triplet> Trista <subj> she <obj> person identity <triplet> she <subj> Trista <obj> person identity	0	en
train-11271	/path/to/datasets/re-tacred/audio/train/train-11271.wav:0:242428	15151	242428	<triplet> Chris Bentley <subj> 14 years old <obj> person age <subj> Ontario <obj> person employee of <subj> Attorney General <obj> person title	0	en
train-11276	/path/to/datasets/re-tacred/audio/train/train-11276.wav:0:165895	10368	165895	<triplet> Badr Corps <subj> Iraq <obj> organization country of branch	0	en
train-11277	/path/to/datasets/re-tacred/audio/train/train-11277.wav:0:204162	12760	204162	<triplet> Robert M. Morgenthau <subj> Manhattan <obj> person employee of	0	en
train-11279	/path/to/datasets/re-tacred/audio/train/train-11279.wav:0:154750	9671	154750	<triplet> he <subj> Board <obj> person employee of	0	en
train-11285	/path/to/datasets/re-tacred/audio/train/train-11285.wav:0:45152	2822	45152	<triplet> Itochu Corp. <subj> Tokyo <obj> organization city of branch	0	en
train-8960	/path/to/datasets/re-tacred/audio/train/train-8960.wav:0:142861	8928	142861	<triplet> Opera de Paris <subj> He <obj> organization top members employees	0	en
train-11291	/path/to/datasets/re-tacred/audio/train/train-11291.wav:0:86019	5376	86019	<triplet> He <subj> he <obj> person identity	0	en
train-11294	/path/to/datasets/re-tacred/audio/train/train-11294.wav:0:195989	12249	195989	<triplet> Kurnaz <subj> 24 <obj> person age	0	en
train-11295	/path/to/datasets/re-tacred/audio/train/train-11295.wav:0:179270	11204	179270	<triplet> Bernama <subj> Malaysia <obj> organization country of branch	0	en
train-3548	/path/to/datasets/re-tacred/audio/train/train-3548.wav:0:247258	15453	247258	<triplet> His <subj> his <obj> person identity <subj> him <obj> person identity <triplet> him <subj> his <obj> person identity <triplet> his <subj> His <obj> person identity <subj> Johns <obj> person identity	0	en
train-11297	/path/to/datasets/re-tacred/audio/train/train-11297.wav:0:106824	6676	106824	<triplet> his <subj> him <obj> person identity	0	en
train-11300	/path/to/datasets/re-tacred/audio/train/train-11300.wav:0:172954	10809	172954	<triplet> Option One Mortgage <subj> Tampa <obj> organization city of branch	0	en
train-11302	/path/to/datasets/re-tacred/audio/train/train-11302.wav:0:247258	15453	247258	<triplet> International Monetary Fund <subj> Brian Ames <obj> organization top members employees	0	en
train-11304	/path/to/datasets/re-tacred/audio/train/train-11304.wav:0:48124	3007	48124	<triplet> Paul Kim <subj> his <obj> person identity <triplet> his <subj> Paul Kim <obj> person identity	0	en
train-11307	/path/to/datasets/re-tacred/audio/train/train-11307.wav:0:127629	7976	127629	<triplet> his <subj> Austria <obj> person employee of <triplet> he <subj> president <obj> person title	0	en
train-11310	/path/to/datasets/re-tacred/audio/train/train-11310.wav:0:171468	10716	171468	<triplet> her <subj> Charlotte Gainsbourg <obj> person identity <subj> actress <obj> person title	0	en
train-11319	/path/to/datasets/re-tacred/audio/train/train-11319.wav:0:81189	5074	81189	<triplet> her <subj> her <obj> person identity <subj> her <obj> person identity	0	en
train-11323	/path/to/datasets/re-tacred/audio/train/train-11323.wav:0:67814	4238	67814	<triplet> Goldwater <subj> his <obj> person identity <triplet> his <subj> Goldwater <obj> person identity	0	en
train-11325	/path/to/datasets/re-tacred/audio/train/train-11325.wav:0:161437	10089	161437	<triplet> Ezra Levant <subj> Ezra Levant <obj> person identity <subj> Ezra Levant <obj> person identity	0	en
train-11329	/path/to/datasets/re-tacred/audio/train/train-11329.wav:0:217908	13619	217908	<triplet> Melanie Fiona <subj> singer <obj> person title <subj> her <obj> person identity <triplet> her <subj> singer <obj> person title	0	en
train-11334	/path/to/datasets/re-tacred/audio/train/train-11334.wav:0:291469	18216	291469	<triplet> Mahmood Shah <subj> Pakistani <obj> person employee of	0	en
train-11336	/path/to/datasets/re-tacred/audio/train/train-11336.wav:0:114626	7164	114626	<triplet> She <subj> her <obj> person identity	0	en
train-11338	/path/to/datasets/re-tacred/audio/train/train-11338.wav:0:172954	10809	172954	<triplet> Fidelity Investments <subj> his <obj> organization top members employees <subj> Edward C. `` Ned '' Johnson III <obj> organization top members employees	0	en
train-11339	/path/to/datasets/re-tacred/audio/train/train-11339.wav:0:76731	4795	76731	<triplet> Morgenthau <subj> 90 <obj> person age	0	en
train-11340	/path/to/datasets/re-tacred/audio/train/train-11340.wav:0:201190	12574	201190	<triplet> Olivia Palermo <subj> star <obj> person title	0	en
train-11342	/path/to/datasets/re-tacred/audio/train/train-11342.wav:0:62613	3913	62613	<triplet> Farland <subj> FBI <obj> person employee of	0	en
train-11343	/path/to/datasets/re-tacred/audio/train/train-11343.wav:0:206763	12922	206763	<triplet> Hector Elizondo <subj> he <obj> person identity	0	en
train-11356	/path/to/datasets/re-tacred/audio/train/train-11356.wav:0:310045	19377	310045	<triplet> NSC <subj> Lee Lou - chuang <obj> organization top members employees <subj> his <obj> organization top members employees	0	en
train-6450	/path/to/datasets/re-tacred/audio/train/train-6450.wav:0:191902	11993	191902	<triplet> Remy Ma <subj> Remy Smith <obj> person identity <triplet> Remy Smith <subj> Remy Ma <obj> person identity	0	en
train-8202	/path/to/datasets/re-tacred/audio/train/train-8202.wav:0:379519	23719	379519	<triplet> Dee Dee Myers <subj> Vanity Fair <obj> person employee of <subj> White House <obj> person employee of <triplet> Dee Myers <subj> White House <obj> person employee of	0	en
train-11362	/path/to/datasets/re-tacred/audio/train/train-11362.wav:0:101623	6351	101623	<triplet> Dee Dee Myers <subj> his <obj> person identity <triplet> his <subj> Dee Dee Myers <obj> person identity	0	en
train-9254	/path/to/datasets/re-tacred/audio/train/train-9254.wav:0:379519	23719	379519	<triplet> Jennifer Dunn <subj> House <obj> person employee of <subj> representative <obj> person title	0	en
train-6553	/path/to/datasets/re-tacred/audio/train/train-6553.wav:0:34378	2148	34378	<triplet> Lee <subj> his <obj> person identity <subj> he <obj> person identity <triplet> his <subj> he <obj> person identity <subj> KMT <obj> person employee of <triplet> he <subj> KMT <obj> person employee of <subj> Lee <obj> person identity <subj> his <obj> person identity <triplet> his <subj> Lee <obj> person identity	0	en
train-11384	/path/to/datasets/re-tacred/audio/train/train-11384.wav:0:230168	14385	230168	<triplet> International Crisis Group <subj> Samina Ahmed <obj> organization top members employees	0	en
train-11386	/path/to/datasets/re-tacred/audio/train/train-11386.wav:0:176298	11018	176298	<triplet> Badr Organization <subj> Iraq <obj> organization country of branch	0	en
train-11394	/path/to/datasets/re-tacred/audio/train/train-11394.wav:0:104966	6560	104966	<triplet> Watson <subj> he <obj> person identity	0	en
train-1837	/path/to/datasets/re-tacred/audio/train/train-1837.wav:0:239456	14966	239456	<triplet> Scorpions <subj> Srebrenica <obj> organization city of branch	0	en
train-11398	/path/to/datasets/re-tacred/audio/train/train-11398.wav:0:189301	11831	189301	<triplet> Negroponte <subj> U.S. <obj> person employee of	0	en
train-11400	/path/to/datasets/re-tacred/audio/train/train-11400.wav:0:169982	10623	169982	<triplet> His <subj> he <obj> person identity	0	en
train-11409	/path/to/datasets/re-tacred/audio/train/train-11409.wav:0:194874	12179	194874	<triplet> Spencer <subj> he <obj> person identity	0	en
train-11414	/path/to/datasets/re-tacred/audio/train/train-11414.wav:0:374318	23394	374318	<triplet> Bryan Fuller <subj> writer <obj> person title <subj> NBC <obj> person employee of	0	en
train-11418	/path/to/datasets/re-tacred/audio/train/train-11418.wav:0:244658	15291	244658	<triplet> Noordhoff Craniofacial Foundation <subj> Jessica Chen <obj> organization top members employees <subj> NCF <obj> organization alternate names <triplet> NCF <subj> Jessica Chen <obj> organization top members employees <subj> Noordhoff Craniofacial Foundation <obj> organization alternate names	0	en
train-11419	/path/to/datasets/re-tacred/audio/train/train-11419.wav:0:206391	12899	206391	<triplet> M Enkhbold <subj> chairman <obj> person title	0	en
train-11429	/path/to/datasets/re-tacred/audio/train/train-11429.wav:0:143976	8998	143976	<triplet> Ali Akbar Salehi <subj> Iran <obj> person employee of <subj> Iranian <obj> person origin	0	en
train-11437	/path/to/datasets/re-tacred/audio/train/train-11437.wav:0:269178	16823	269178	<triplet> Alcatel-Lucent <subj> Ben Verwaayen <obj> organization top members employees	0	en
train-11439	/path/to/datasets/re-tacred/audio/train/train-11439.wav:0:77474	4842	77474	<triplet> Parren J. Mitchell <subj> 85 <obj> person age	0	en
train-11440	/path/to/datasets/re-tacred/audio/train/train-11440.wav:0:240571	15035	240571	<triplet> Barbara Boxer <subj> Congress <obj> person employee of	0	en
train-7202	/path/to/datasets/re-tacred/audio/train/train-7202.wav:0:276980	17311	276980	<triplet> First Automobile Works <subj> FAW <obj> organization alternate names <triplet> FAW <subj> First Automobile Works <obj> organization alternate names	0	en
train-11446	/path/to/datasets/re-tacred/audio/train/train-11446.wav:0:120199	7512	120199	<triplet> Montag <subj> her <obj> person identity <triplet> her <subj> Montag <obj> person identity	0	en
train-11448	/path/to/datasets/re-tacred/audio/train/train-11448.wav:0:171097	10693	171097	<triplet> Hawkins <subj> his <obj> person identity <triplet> he <subj> his <obj> person identity <subj> 83 <obj> person age <subj> Hawkins <obj> person identity <triplet> his <subj> he <obj> person identity <subj> 83 <obj> person age <subj> Hawkins <obj> person identity	0	en
train-11451	/path/to/datasets/re-tacred/audio/train/train-11451.wav:0:204162	12760	204162	<triplet> he <subj> He <obj> person identity <subj> he <obj> person identity	0	en
train-11453	/path/to/datasets/re-tacred/audio/train/train-11453.wav:0:379519	23719	379519	<triplet> MAC <subj> Liu Te-hsun <obj> organization top members employees	0	en
train-11456	/path/to/datasets/re-tacred/audio/train/train-11456.wav:0:181128	11320	181128	<triplet> JEM <subj> Khartoum <obj> organization city of branch	0	en
train-1321	/path/to/datasets/re-tacred/audio/train/train-1321.wav:0:232397	14524	232397	<triplet> Mamoor Khan <subj> Levies <obj> person employee of <subj> Maj. <obj> person title	0	en
train-11464	/path/to/datasets/re-tacred/audio/train/train-11464.wav:0:129115	8069	129115	<triplet> Moro National Liberation Front <subj> MNLF <obj> organization alternate names <triplet> MNLF <subj> Moro National Liberation Front <obj> organization alternate names	0	en
train-11471	/path/to/datasets/re-tacred/audio/train/train-11471.wav:0:74502	4656	74502	<triplet> John Negroponte <subj> U.S. <obj> person employee of	0	en
train-11478	/path/to/datasets/re-tacred/audio/train/train-11478.wav:0:83418	5213	83418	<triplet> Donald E. Wildmon <subj> Founder and Chairman American Family Association <obj> person employee of	0	en
train-7259	/path/to/datasets/re-tacred/audio/train/train-7259.wav:0:207877	12992	207877	<triplet> he <subj> his <obj> person identity <triplet> his <subj> he <obj> person identity	0	en
train-11481	/path/to/datasets/re-tacred/audio/train/train-11481.wav:0:205648	12853	205648	<triplet> ABA <subj> Edward Yingling <obj> organization top members employees	0	en
train-11485	/path/to/datasets/re-tacred/audio/train/train-11485.wav:0:120570	7535	120570	<triplet> Aerolineas Argentinas <subj> Argentina <obj> organization country of branch	0	en
train-11488	/path/to/datasets/re-tacred/audio/train/train-11488.wav:0:145833	9114	145833	<triplet> Holly <subj> her <obj> person identity <subj> her <obj> person identity	0	en
train-11490	/path/to/datasets/re-tacred/audio/train/train-11490.wav:0:222366	13897	222366	<triplet> Oxford University Press <subj> OUP <obj> organization alternate names <triplet> OUP <subj> Oxford University Press <obj> organization alternate names	0	en
train-11499	/path/to/datasets/re-tacred/audio/train/train-11499.wav:0:113883	7117	113883	<triplet> Hashim Ahmad al-Tai <subj> Defense <obj> person employee of <subj> Minister Sultan <obj> person title	0	en
train-11502	/path/to/datasets/re-tacred/audio/train/train-11502.wav:0:248373	15523	248373	<triplet> ABC <subj> ABC <obj> organization alternate names	0	en
train-11503	/path/to/datasets/re-tacred/audio/train/train-11503.wav:0:250602	15662	250602	<triplet> CPC <subj> China <obj> organization country of branch	0	en
train-11508	/path/to/datasets/re-tacred/audio/train/train-11508.wav:0:379519	23719	379519	<triplet> John Dewey <subj> he <obj> person identity <triplet> he <subj> John Dewey <obj> person identity	0	en
train-11511	/path/to/datasets/re-tacred/audio/train/train-11511.wav:0:242428	15151	242428	<triplet> RIA-Novosti <subj> Zhidakov <obj> organization top members employees <subj> RIA <obj> organization alternate names	0	en
train-11514	/path/to/datasets/re-tacred/audio/train/train-11514.wav:0:279580	17473	279580	<triplet> Boxer <subj> Senate Environment and Public Work Committee <obj> person employee of	0	en
train-11515	/path/to/datasets/re-tacred/audio/train/train-11515.wav:0:96421	6026	96421	<triplet> Theroux <subj> his <obj> person identity <triplet> his <subj> Theroux <obj> person identity	0	en
train-11516	/path/to/datasets/re-tacred/audio/train/train-11516.wav:0:244658	15291	244658	<triplet> Dewey <subj> Professor <obj> person title	0	en
train-11522	/path/to/datasets/re-tacred/audio/train/train-11522.wav:0:292955	18309	292955	<triplet> she <subj> she <obj> person identity	0	en
train-1810	/path/to/datasets/re-tacred/audio/train/train-1810.wav:0:324163	20260	324163	<triplet> Covidien <subj> St. Louis <obj> organization city of branch	0	en
train-11526	/path/to/datasets/re-tacred/audio/train/train-11526.wav:0:152521	9532	152521	<triplet> Red Cross board <subj> Bonnie McElveen-Hunter <obj> organization top members employees	0	en
train-11528	/path/to/datasets/re-tacred/audio/train/train-11528.wav:0:141374	8835	141374	<triplet> she <subj> Madonna <obj> person identity	0	en
train-11529	/path/to/datasets/re-tacred/audio/train/train-11529.wav:0:175555	10972	175555	<triplet> FEC <subj> US <obj> organization country of branch	0	en
train-11532	/path/to/datasets/re-tacred/audio/train/train-11532.wav:0:123542	7721	123542	<triplet> George Young <subj> New York Giants <obj> person employee of <subj> general manager <obj> person title	0	en
train-11537	/path/to/datasets/re-tacred/audio/train/train-11537.wav:0:251345	15709	251345	<triplet> Ghent University <subj> department of paediatric dentistry <obj> organization members	0	en
train-11545	/path/to/datasets/re-tacred/audio/train/train-11545.wav:0:254689	15918	254689	<triplet> Ali Akbar Salehi <subj> minister <obj> person title	0	en
train-6362	/path/to/datasets/re-tacred/audio/train/train-6362.wav:0:177784	11111	177784	<triplet> she <subj> her <obj> person identity <triplet> her <subj> she <obj> person identity	0	en
train-11560	/path/to/datasets/re-tacred/audio/train/train-11560.wav:0:206763	12922	206763	<triplet> Sports Affairs Council <subj> SAC <obj> organization alternate names	0	en
train-11563	/path/to/datasets/re-tacred/audio/train/train-11563.wav:0:108681	6792	108681	<triplet> his <subj> he <obj> person identity <subj> Abrams <obj> person identity <triplet> he <subj> he <obj> person identity	0	en
train-11566	/path/to/datasets/re-tacred/audio/train/train-11566.wav:0:265463	16591	265463	<triplet> Alcatel <subj> Mike Quigley <obj> organization top members employees	0	en
train-11567	/path/to/datasets/re-tacred/audio/train/train-11567.wav:0:178527	11157	178527	<triplet> his <subj> he <obj> person identity	0	en
train-11568	/path/to/datasets/re-tacred/audio/train/train-11568.wav:0:275494	17218	275494	<triplet> Vin Ferrara <subj> executive <obj> person title	0	en
train-11572	/path/to/datasets/re-tacred/audio/train/train-11572.wav:0:180756	11297	180756	<triplet> ADB <subj> Financial Sector <obj> organization members	0	en
train-11575	/path/to/datasets/re-tacred/audio/train/train-11575.wav:0:158094	9880	158094	<triplet> Julian Bond <subj> chairman <obj> person title <subj> he <obj> person identity <triplet> he <subj> chairman <obj> person title	0	en
train-11579	/path/to/datasets/re-tacred/audio/train/train-11579.wav:0:97907	6119	97907	<triplet> he <subj> Mexican <obj> person origin	0	en
train-11586	/path/to/datasets/re-tacred/audio/train/train-11586.wav:0:139889	8743	139889	<triplet> KGB <subj> Yury Andropov <obj> organization top members employees	0	en
train-11587	/path/to/datasets/re-tacred/audio/train/train-11587.wav:0:221995	13874	221995	<triplet> Golden Baseball League <subj> Chico <obj> organization members <subj> United States <obj> organization country of branch	0	en
train-11591	/path/to/datasets/re-tacred/audio/train/train-11591.wav:0:175926	10995	175926	<triplet> International Crisis Group <subj> Beirut <obj> organization city of branch	0	en
train-11594	/path/to/datasets/re-tacred/audio/train/train-11594.wav:0:201561	12597	201561	<triplet> Dan Abrams <subj> NBC <obj> person employee of <subj> general manager <obj> person title	0	en
train-11596	/path/to/datasets/re-tacred/audio/train/train-11596.wav:0:120199	7512	120199	<triplet> Highland Capital <subj> Lexington <obj> organization city of branch	0	en
train-11599	/path/to/datasets/re-tacred/audio/train/train-11599.wav:0:65957	4122	65957	<triplet> Bolin <subj> her <obj> person identity	0	en
train-335	/path/to/datasets/re-tacred/audio/train/train-335.wav:0:123914	7744	123914	<triplet> he <subj> Congress <obj> person employee of	0	en
train-11605	/path/to/datasets/re-tacred/audio/train/train-11605.wav:0:129487	8092	129487	<triplet> him <subj> Gregory <obj> person identity	0	en
train-1119	/path/to/datasets/re-tacred/audio/train/train-1119.wav:0:96050	6003	96050	<triplet> Castro <subj> his <obj> person identity	0	en
